127.0.0.1 - - [02/Oct/2022:11:23:06 +0530] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [02/Oct/2022:11:23:09 +0530] "GET /favicon.ico HTTP/1.1" 404 1016
0:0:0:0:0:0:0:1 - - [02/Oct/2022:11:23:20 +0530] "GET /ServiceProvider/UserLogin.jsp?email=kratik%40gmail.com&password=1234 HTTP/1.1" 500 351
0:0:0:0:0:0:0:1 - - [02/Oct/2022:11:23:33 +0530] "GET /ServiceProvider/UserLogin.jsp?email=kratik%40gmail.com&password=12345 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Oct/2022:11:23:33 +0530] "GET /ServiceProvider/UserHome.jsp HTTP/1.1" 200 741
0:0:0:0:0:0:0:1 - - [02/Oct/2022:11:23:35 +0530] "GET /ServiceProvider/AllRejectedRequestsbyProvider.jsp HTTP/1.1" 200 730
0:0:0:0:0:0:0:1 - - [02/Oct/2022:11:23:41 +0530] "GET /ServiceProvider/ViewBookingsUser.jsp HTTP/1.1" 200 1156
0:0:0:0:0:0:0:1 - - [02/Oct/2022:11:24:12 +0530] "GET /ServiceProvider/DeleteRequest.jsp?uemail=kratik@gmail.com&providerEmail=suresh@gamil.com&datetime=2022-09-14T12:34 HTTP/1.1" 200 842
0:0:0:0:0:0:0:1 - - [02/Oct/2022:11:30:34 +0530] "GET /ServiceProvider/UserLogin.jsp?email=kratik%40gmail.com&password=12345 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Oct/2022:11:30:34 +0530] "GET /ServiceProvider/UserHome.jsp HTTP/1.1" 200 741
0:0:0:0:0:0:0:1 - - [02/Oct/2022:11:30:35 +0530] "GET /ServiceProvider/AllRejectedRequestsbyProvider.jsp HTTP/1.1" 200 49
0:0:0:0:0:0:0:1 - - [02/Oct/2022:11:30:41 +0530] "GET /ServiceProvider/ViewBookingsUser.jsp HTTP/1.1" 200 769
0:0:0:0:0:0:0:1 - - [02/Oct/2022:11:30:47 +0530] "GET /ServiceProvider/CompleteRequest.jsp?uemail=kratik@gmail.com&providerEmail=aryan@gmail.com&datetime=2022-09-09T03:23 HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [02/Oct/2022:11:31:13 +0530] "GET /ServiceProvider/CompleteRequest.jsp?uemail=kratik@gmail.com&providerEmail=aryan@gmail.com&datetime=2022-09-09T03:23 HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [02/Oct/2022:11:31:16 +0530] "GET /ServiceProvider/UserHome.jsp HTTP/1.1" 200 741
0:0:0:0:0:0:0:1 - - [02/Oct/2022:11:31:18 +0530] "GET /ServiceProvider/ViewBookingsUser.jsp HTTP/1.1" 200 769
0:0:0:0:0:0:0:1 - - [02/Oct/2022:11:31:20 +0530] "GET /ServiceProvider/completeRequest.jsp?uemail=kratik@gmail.com&providerEmail=aryan@gmail.com&datetime=2022-09-09T03:23 HTTP/1.1" 500 146
0:0:0:0:0:0:0:1 - - [02/Oct/2022:11:34:22 +0530] "GET /ServiceProvider/UserHome.jsp HTTP/1.1" 200 741
0:0:0:0:0:0:0:1 - - [02/Oct/2022:11:34:23 +0530] "GET /ServiceProvider/ViewBookingsUser.jsp HTTP/1.1" 200 769
0:0:0:0:0:0:0:1 - - [02/Oct/2022:11:34:30 +0530] "GET /ServiceProvider/completeRequest.jsp?uemail=kratik@gmail.com&providerEmail=aryan@gmail.com&datetime=2022-09-09T03:23 HTTP/1.1" 200 842
0:0:0:0:0:0:0:1 - - [02/Oct/2022:11:35:45 +0530] "GET /ServiceProvider/ServiceProviderLogin.jsp?email=suresh%40gamil.com&pwd=1234 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Oct/2022:11:35:45 +0530] "GET /ServiceProvider/ServiceProHome.jsp HTTP/1.1" 200 334
0:0:0:0:0:0:0:1 - - [02/Oct/2022:11:35:51 +0530] "GET /ServiceProvider/ViewAllRequests.jsp HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [02/Oct/2022:11:35:55 +0530] "GET /ServiceProvider/AllRejectedRequests.jsp HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [02/Oct/2022:11:36:00 +0530] "GET /ServiceProvider/ViewAllRequests.jsp HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [02/Oct/2022:11:36:14 +0530] "GET /ServiceProvider/ServiceProviderLogin.jsp?email=aryan%40gmail.com&pwd=12345 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Oct/2022:11:36:14 +0530] "GET /ServiceProvider/ServiceProHome.jsp HTTP/1.1" 200 333
0:0:0:0:0:0:0:1 - - [02/Oct/2022:11:36:16 +0530] "GET /ServiceProvider/ViewAllRequests.jsp HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [02/Oct/2022:11:36:18 +0530] "GET /ServiceProvider/ViewAllRequests.jsp HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [02/Oct/2022:11:36:20 +0530] "GET /ServiceProvider/AllRejectedRequests.jsp HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [02/Oct/2022:11:53:01 +0530] "GET /ServiceProvider/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Oct/2022:11:53:13 +0530] "GET /ServiceProvider/ServiceProviderLogin.jsp?email=aryan%40gmail.com&pwd=12345 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Oct/2022:11:53:13 +0530] "GET /ServiceProvider/ServiceProHome.jsp HTTP/1.1" 200 333
0:0:0:0:0:0:0:1 - - [02/Oct/2022:11:53:35 +0530] "GET /ServiceProvider/ServiceProHome.jsp HTTP/1.1" 200 405
0:0:0:0:0:0:0:1 - - [02/Oct/2022:11:53:37 +0530] "GET /ServiceProvider/ViewAllCompleteRequests.jsp HTTP/1.1" 500 84
0:0:0:0:0:0:0:1 - - [02/Oct/2022:11:54:41 +0530] "GET /ServiceProvider/ServiceProHome.jsp HTTP/1.1" 200 405
0:0:0:0:0:0:0:1 - - [02/Oct/2022:11:54:42 +0530] "GET /ServiceProvider/ViewAllCompleteRequests.jsp HTTP/1.1" 500 80
0:0:0:0:0:0:0:1 - - [02/Oct/2022:11:56:01 +0530] "GET /ServiceProvider/ViewAllCompleteRequests.jsp HTTP/1.1" 500 85
0:0:0:0:0:0:0:1 - - [02/Oct/2022:11:56:13 +0530] "GET /ServiceProvider/ViewAllCompleteRequests.jsp HTTP/1.1" 200 331
0:0:0:0:0:0:0:1 - - [02/Oct/2022:11:56:37 +0530] "GET /ServiceProvider/ViewAllCompleteRequests.jsp HTTP/1.1" 200 330
0:0:0:0:0:0:0:1 - - [02/Oct/2022:11:57:33 +0530] "GET /ServiceProvider/ViewAllRequests.jsp HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [02/Oct/2022:11:57:35 +0530] "GET /ServiceProvider/ViewAllCompleteRequests.jsp HTTP/1.1" 200 330
0:0:0:0:0:0:0:1 - - [02/Oct/2022:11:57:38 +0530] "GET /ServiceProvider/ViewAllRequests.jsp HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [02/Oct/2022:11:57:43 +0530] "GET /ServiceProvider/AllRejectedRequests.jsp HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [02/Oct/2022:12:05:17 +0530] "GET /ServiceProvider/ServiceProHome.jsp HTTP/1.1" 200 405
0:0:0:0:0:0:0:1 - - [02/Oct/2022:12:05:18 +0530] "GET /ServiceProvider/ViewAllRequests.jsp HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [02/Oct/2022:12:05:26 +0530] "GET /ServiceProvider/ServiceProviderLogin.jsp?email=aryan%40gmail.com&pwd=12345 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Oct/2022:12:05:26 +0530] "GET /ServiceProvider/ServiceProHome.jsp HTTP/1.1" 200 405
0:0:0:0:0:0:0:1 - - [02/Oct/2022:12:05:28 +0530] "GET /ServiceProvider/ViewAllRequests.jsp HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [02/Oct/2022:12:05:34 +0530] "GET /ServiceProvider/ViewAllRequests.jsp HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [02/Oct/2022:12:05:38 +0530] "GET /ServiceProvider/ViewAllRequests.jsp HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [02/Oct/2022:12:05:59 +0530] "GET /ServiceProvider/ServiceProHome.jsp HTTP/1.1" 200 411
0:0:0:0:0:0:0:1 - - [02/Oct/2022:12:06:00 +0530] "GET /ServiceProvider/ViewAllAcceptRequests.jsp HTTP/1.1" 200 46
0:0:0:0:0:0:0:1 - - [02/Oct/2022:12:06:03 +0530] "GET /ServiceProvider/ViewAllRequests.jsp HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [02/Oct/2022:12:06:17 +0530] "GET /ServiceProvider/UserLogin.jsp?email=kratik%40gmail.com&password=12345 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Oct/2022:12:06:17 +0530] "GET /ServiceProvider/UserHome.jsp HTTP/1.1" 200 741
0:0:0:0:0:0:0:1 - - [02/Oct/2022:12:06:21 +0530] "GET /ServiceProvider/SearchProvider.jsp?sertype=Cook&area=Vijay+Nagar HTTP/1.1" 200 43
0:0:0:0:0:0:0:1 - - [02/Oct/2022:12:06:32 +0530] "GET /ServiceProvider/AloginByJsp.jsp?id=admin&pwd=12345 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Oct/2022:12:06:32 +0530] "GET /ServiceProvider/Adminhome.jsp HTTP/1.1" 200 92
0:0:0:0:0:0:0:1 - - [02/Oct/2022:12:06:33 +0530] "GET /ServiceProvider/Show.jsp HTTP/1.1" 200 3462
0:0:0:0:0:0:0:1 - - [02/Oct/2022:12:06:41 +0530] "GET /ServiceProvider/UpdateStatus.jsp?email=ram@gmail.com HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [02/Oct/2022:12:06:55 +0530] "GET /ServiceProvider/UpdateStatus.jsp?email=shyam@gmail.com HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [02/Oct/2022:12:06:59 +0530] "GET /ServiceProvider/UpdateStatus.jsp?email=suresh@gamil.com HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [02/Oct/2022:12:07:10 +0530] "GET /ServiceProvider/UserLogin.jsp?email=kratik%40gmail.com&password=12345 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Oct/2022:12:07:10 +0530] "GET /ServiceProvider/UserHome.jsp HTTP/1.1" 200 741
0:0:0:0:0:0:0:1 - - [02/Oct/2022:12:07:11 +0530] "GET /ServiceProvider/SearchProvider.jsp?sertype=Electician&area=Vijay+Nagar HTTP/1.1" 200 1135
0:0:0:0:0:0:0:1 - - [02/Oct/2022:12:07:18 +0530] "GET /ServiceProvider/BookProvider.jsp?providerEmail=ram%40gmail.com&dt=2022-10-16T16%3A11 HTTP/1.1" 200 814
0:0:0:0:0:0:0:1 - - [02/Oct/2022:12:07:22 +0530] "GET /ServiceProvider/AllRejectedRequestsbyProvider.jsp HTTP/1.1" 200 49
0:0:0:0:0:0:0:1 - - [02/Oct/2022:12:07:48 +0530] "GET /ServiceProvider/ServiceProviderLogin.jsp?email=ram%40gmail.com&pwd=12345 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Oct/2022:12:08:10 +0530] "GET /ServiceProvider/ServiceProviderLogin.jsp?email=ram%40gmail.com&pwd=1234 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Oct/2022:12:08:10 +0530] "GET /ServiceProvider/ServiceProHome.jsp HTTP/1.1" 200 409
0:0:0:0:0:0:0:1 - - [02/Oct/2022:12:08:11 +0530] "GET /ServiceProvider/ViewAllRequests.jsp HTTP/1.1" 200 743
0:0:0:0:0:0:0:1 - - [02/Oct/2022:12:08:16 +0530] "GET /ServiceProvider/UpdateBookingStatus.jsp?datetime=2022-10-16T16%3A11%2F&pemail=ram%40gmail.com&uemail=kratik%40gmail.com&status=Accept HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [02/Oct/2022:12:08:27 +0530] "GET /ServiceProvider/ViewAllAcceptRequests.jsp HTTP/1.1" 200 327
